DBUID,DAUID,db_pop,nearest_node,dist_nearest_entrance,reachable_400,reachable_800,snap_flag
59151420002,59151420,102,8558818812,456.7,0,1,0
59151420003,59151420,116,8558843521,414.3,0,1,0
59151420004,59151420,115,8558940003,380.2,1,1,0
59151420005,59151420,131,8558843543,315.0,1,1,0
59151423001,59151423,15,9434833783,618.9,0,1,0
59151423002,59151423,709,3262304451,776.4,0,1,0
59151424001,59151424,89,3626023289,544.5,0,1,0
59151424002,59151424,48,568233993,462.8,0,1,0
59151424003,59151424,87,3123334935,407.0,0,1,0
59151424005,59151424,87,8511570335,373.4,1,1,0
59151424006,59151424,74,567157610,512.7,0,1,0
59151424007,59151424,61,13172381436,604.0,0,1,0
59151424008,59151424,78,13172381434,499.3,0,1,0
59151424009,59151424,71,7306639400,456.3,0,1,0
59151424010,59151424,0,13456375982,389.7,1,1,0
59151425001,59151425,57,3123334937,279.4,1,1,0
59151425002,59151425,0,568233989,287.1,1,1,0
59151425003,59151425,174,8116871513,0.0,1,1,0
59151425004,59151425,67,567157587,235.5,1,1,0
59151425005,59151425,63,567157514,217.8,1,1,0
59151425006,59151425,49,1399013907,456.9,0,1,0
59151425007,59151425,105,11173243844,451.7,0,1,0
59151425008,59151425,46,8485131025,286.8,1,1,0
59151425009,59151425,28,1399014051,681.8,0,1,0
59151426001,59151426,76,8223458395,359.7,1,1,0
59151426004,59151426,66,13189465761,140.0,1,1,0
59151426005,59151426,110,13364038813,251.8,1,1,0
59151426006,59151426,177,665116734,114.4,1,1,0
59151426007,59151426,136,568233920,103.4,1,1,0
59151426008,59151426,0,3123312824,469.5,0,1,0
59151427002,59151427,115,8223458323,431.7,0,1,0
59151427003,59151427,76,7030305436,527.4,0,1,0
59151427004,59151427,25,8223458356,307.4,1,1,0
59151427006,59151427,226,568233928,283.7,1,1,0
59151427007,59151427,143,8023567679,429.3,0,1,0
59151428001,59151428,105,8526917501,110.5,1,1,0
59151428002,59151428,95,8524988588,212.0,1,1,0
59151428003,59151428,108,8430801690,311.8,1,1,0
59151428004,59151428,103,8430801673,533.8,0,1,0
59151428005,59151428,71,8524988578,474.3,0,1,0
59151429001,59151429,92,8526917535,212.5,1,1,0
59151429002,59151429,76,8526917523,299.2,1,1,0
59151429003,59151429,63,8526917506,325.2,1,1,0
59151429004,59151429,62,8526917498,375.1,1,1,0
59151429005,59151429,86,6245274983,205.4,1,1,0
59151429006,59151429,109,3117703247,159.8,1,1,0
59151429007,59151429,100,3262560743,0.0,1,1,0
59151430001,59151430,69,3262560744,66.7,1,1,0
59151430002,59151430,81,8526982119,258.4,1,1,0
59151430003,59151430,74,8526977810,260.5,1,1,0
59151430004,59151430,209,8526977815,317.2,1,1,0
59151432001,59151432,117,8558950090,264.8,1,1,0
59151432002,59151432,113,567157834,673.9,0,1,0
59151432003,59151432,114,8558939981,292.9,1,1,0
59151432004,59151432,105,7383659671,284.0,1,1,0
59151432005,59151432,0,11301206232,280.7,1,1,0
59151432006,59151432,126,11301206228,213.8,1,1,0
59151432007,59151432,0,10926726720,0.0,1,1,0
59151432008,59151432,0,567157917,163.6,1,1,0
59151433001,59151433,75,3117988220,343.3,1,1,0
59151433002,59151433,104,8511494553,172.5,1,1,0
59151433003,59151433,102,8511549547,188.7,1,1,0
59151433004,59151433,81,8511549557,279.3,1,1,0
59151433005,59151433,49,7739342325,343.5,1,1,0
59151433006,59151433,36,7739342328,253.3,1,1,0
59151434001,59151434,78,8511494601,273.3,1,1,0
59151434002,59151434,87,8511494562,335.6,1,1,0
59151434003,59151434,78,3264895261,397.0,1,1,0
59151434004,59151434,100,8511451247,371.8,1,1,0
59151434005,59151434,47,7739342330,387.3,1,1,0
59151434006,59151434,52,7739342319,484.4,0,1,0
59151435001,59151435,127,568234156,73.4,1,1,0
59151435002,59151435,105,8511494606,76.9,1,1,0
59151435003,59151435,120,8511494582,167.9,1,1,0
59151435004,59151435,72,8511494587,311.8,1,1,0
59151435005,59151435,84,8511494608,340.4,1,1,0
59151436001,59151436,100,3262601243,294.5,1,1,0
59151436002,59151436,80,8526917557,211.8,1,1,0
59151436003,59151436,87,8526917547,148.5,1,1,0
59151436004,59151436,81,8526917481,8.2,1,1,0
59151436005,59151436,113,8526917487,71.5,1,1,0
59151437001,59151437,92,3262582328,253.3,1,1,0
59151437002,59151437,105,3262582329,217.8,1,1,0
59151437003,59151437,105,8526917530,59.9,1,1,0
59151437004,59151437,85,8526917510,60.4,1,1,0
59151438001,59151438,238,10926726651,186.4,1,1,0
59151438002,59151438,192,8026500968,87.6,1,1,0
59151439001,59151439,0,9857315370,531.9,0,1,0
59151439002,59151439,61,8515867387,583.3,0,1,0
59151439003,59151439,129,567158256,360.6,1,1,0
59151439004,59151439,0,9342316744,521.8,0,1,0
59151439007,59151439,236,12865373712,357.9,1,1,0
59151439008,59151439,0,12750539519,311.6,1,1,0
59151440001,59151440,180,12865373719,424.7,0,1,0
59151440002,59151440,110,6418473017,174.4,1,1,0
59151440003,59151440,126,567157567,140.4,1,1,0
59151441001,59151441,91,2494631044,435.1,0,1,0
59151441002,59151441,123,567158192,387.3,1,1,0
59151441003,59151441,137,567158196,325.3,1,1,0
59151441004,59151441,151,598412958,279.3,1,1,0
59151442002,59151442,120,567131652,350.4,1,1,0
59151442003,59151442,88,567131664,656.9,0,1,0
59151442004,59151442,88,567131653,715.1,0,1,0
59151442006,59151442,239,8484783192,559.8,0,1,0
59151443002,59151443,0,8893170617,,0,0,0
59151443003,59151443,0,1399013975,543.1,0,1,0
59151443004,59151443,133,1399013915,421.7,0,1,0
59151443005,59151443,120,13436566644,578.0,0,1,0
59151443008,59151443,0,1399014141,498.3,0,1,0
59151443009,59151443,0,11100208365,591.9,0,1,0
59151443012,59151443,113,567131864,261.2,1,1,0
59151443013,59151443,133,567131857,209.6,1,1,0
59151444001,59151444,0,8484783223,237.5,1,1,0
59151444002,59151444,48,3802837418,333.4,1,1,0
59151444005,59151444,198,566842615,0.0,1,1,0
59151444006,59151444,0,12502980970,0.0,1,1,0
59151444007,59151444,146,566842591,123.1,1,1,0
59151444008,59151444,267,1086400714,0.0,1,1,0
59151444010,59151444,0,3802832712,287.9,1,1,0
59151444019,59151444,0,3643036276,469.3,0,1,0
59151444020,59151444,0,3643036377,545.8,0,1,0
59151444021,59151444,264,2069358061,41.1,1,1,0
59151448001,59151448,50,6988333896,404.9,0,1,0
59151448002,59151448,109,567158156,103.3,1,1,0
59151448003,59151448,136,567158168,119.3,1,1,0
59151448006,59151448,120,567157424,389.1,1,1,0
59151448009,59151448,121,567158146,114.6,1,1,0
59151448010,59151448,128,567158137,106.4,1,1,0
59151449001,59151449,142,567158118,155.3,1,1,0
59151449002,59151449,143,631287939,181.7,1,1,0
59151449003,59151449,111,631287875,127.7,1,1,0
59151449004,59151449,132,631286966,393.2,1,1,0
59151450001,59151450,121,631286936,372.6,1,1,0
59151450002,59151450,96,631286942,413.2,0,1,0
59151450007,59151450,454,631287896,0.0,1,1,0
59151451001,59151451,124,631286925,281.6,1,1,0
59151451006,59151451,408,5474522365,135.3,1,1,0
59151451007,59151451,158,631287744,0.0,1,1,0
59151452002,59151452,110,2881245732,322.6,1,1,0
59151452003,59151452,289,332845460,493.9,0,1,0
59151452004,59151452,0,5085270669,42.8,1,1,0
59151452005,59151452,163,6090841379,80.1,1,1,0
59151453001,59151453,138,631287692,89.9,1,1,0
59151453002,59151453,154,5474670557,423.0,0,1,0
59151453003,59151453,150,8533562139,402.7,0,1,0
59151453004,59151453,130,631287709,409.2,0,1,0
59151454001,59151454,213,5854896768,419.7,0,1,0
59151454002,59151454,161,8533536473,321.1,1,1,0
59151454003,59151454,206,8533536430,270.6,1,1,0
59151455001,59151455,178,5854896763,414.4,0,1,0
59151455002,59151455,368,11641616733,526.8,0,1,0
59151455003,59151455,174,5854896766,559.2,0,1,0
59151455004,59151455,173,631287638,291.8,1,1,0
59151456001,59151456,301,10292512109,8.9,1,1,0
59151456002,59151456,225,8433761713,166.6,1,1,0
59151456003,59151456,234,631286651,363.3,1,1,0
59151457001,59151457,96,631286623,336.7,1,1,0
59151457002,59151457,181,631287545,379.9,1,1,0
59151457003,59151457,208,631287497,418.0,0,1,0
59151458001,59151458,191,8533536513,475.2,0,1,0
59151458002,59151458,300,631287532,495.1,0,1,0
59151458003,59151458,108,631287632,245.6,1,1,0
59151459001,59151459,346,13073133057,344.8,1,1,0
59151459002,59151459,178,2059611509,144.3,1,1,0
59151460004,59151460,239,1397418822,19.1,1,1,0
59151460005,59151460,195,10605336957,5.3,1,1,0
59151461001,59151461,216,8538219831,232.2,1,1,0
59151461002,59151461,117,8538313150,257.8,1,1,0
59151461003,59151461,116,8538313146,317.7,1,1,0
59151461004,59151461,142,9238985425,15.2,1,1,0
59151463002,59151463,134,633094210,218.5,1,1,0
59151463003,59151463,235,1397418703,0.0,1,1,0
59151463004,59151463,0,11194873539,247.4,1,1,0
59151464001,59151464,234,633094206,251.4,1,1,0
59151464002,59151464,261,8535798088,488.9,0,1,0
59151465001,59151465,98,13057116357,181.3,1,1,0
59151465002,59151465,249,633094253,306.9,1,1,0
59151465003,59151465,189,333718014,253.4,1,1,0
59151467001,59151467,514,1397418931,0.0,1,1,0
59151469001,59151469,294,333721240,392.7,1,1,0
59151469003,59151469,121,633094005,450.6,0,1,0
59151469006,59151469,308,9168461171,8.6,1,1,0
59151470001,59151470,391,8538020592,555.7,0,1,0
59151470002,59151470,114,633093989,653.6,0,1,0
59151470003,59151470,173,633093917,681.2,0,1,0
59151471001,59151471,126,6943918860,541.2,0,1,0
59151471002,59151471,0,2276408721,569.0,0,1,0
59151471003,59151471,232,4265554045,687.4,0,1,0
59151471004,59151471,199,633094154,622.4,0,1,0
59151471005,59151471,101,9373730336,748.1,0,1,0
59151472002,59151472,27,2276408827,555.6,0,1,0
59151472003,59151472,49,8535798102,640.0,0,1,0
59151472004,59151472,125,633094066,701.5,0,1,0
59151472005,59151472,97,11289782902,698.8,0,1,0
59151472006,59151472,182,6787286139,724.2,0,1,0
59151472007,59151472,123,11211520763,519.4,0,1,0
59151472008,59151472,0,8535798105,489.7,0,1,0
59151472009,59151472,0,8535798105,489.7,0,1,0
59151473001,59151473,159,633094023,327.3,1,1,0
59151473002,59151473,176,8535791104,537.9,0,1,0
59151473003,59151473,172,633094053,634.2,0,1,0
59151473004,59151473,172,8600445552,521.5,0,1,0
59151474001,59151474,115,2953741457,325.1,1,1,0
59151474002,59151474,226,8600445468,306.0,1,1,0
59151474003,59151474,95,8535791099,414.4,0,1,0
59151474004,59151474,94,8600445522,573.6,0,1,0
59151474005,59151474,100,8600445540,694.0,0,1,0
59151475001,59151475,228,338856544,233.9,1,1,0
59151475002,59151475,29,2953741461,385.3,1,1,0
59151475003,59151475,168,633093587,195.0,1,1,0
59151475004,59151475,182,633093850,558.8,0,1,0
59151475005,59151475,140,633093861,664.0,0,1,0
59151476001,59151476,152,633093884,768.1,0,1,0
59151476002,59151476,216,633093894,,0,0,0
59151476003,59151476,195,9210568901,,0,0,0
59151476004,59151476,204,8600445593,706.1,0,1,0
59151477001,59151477,217,8535791060,412.0,0,1,0
59151477002,59151477,64,4154779752,679.6,0,1,0
59151477003,59151477,215,633093956,387.8,1,1,0
59151477004,59151477,92,2953754369,352.4,1,1,0
59151477005,59151477,107,633094473,173.4,1,1,0
59151477006,59151477,161,633094479,342.8,1,1,0
59151478001,59151478,103,631287275,166.1,1,1,0
59151478002,59151478,0,1068583068,50.6,1,1,0
59151478003,59151478,73,631287259,217.7,1,1,0
59151478004,59151478,115,631287244,235.3,1,1,0
59151478005,59151478,126,631285944,347.5,1,1,0
59151478006,59151478,262,8600625734,29.6,1,1,0
59151479003,59151479,152,631287416,219.7,1,1,0
59151479004,59151479,166,631287325,116.1,1,1,0
59151479007,59151479,178,5879435106,379.1,1,1,0
59151479008,59151479,122,8534135605,434.3,0,1,0
59151483001,59151483,327,1134256040,475.0,0,1,0
59151483002,59151483,134,8529613344,481.9,0,1,0
59151483003,59151483,136,631287402,409.3,0,1,0
59151484001,59151484,118,8535662463,333.3,1,1,0
59151484002,59151484,62,2945421402,491.5,0,1,0
59151484003,59151484,72,633094084,559.9,0,1,0
59151484004,59151484,0,9225422641,342.6,1,1,0
59151484005,59151484,158,8534135575,509.4,0,1,0
59151485001,59151485,147,11144908770,341.1,1,1,0
59151485002,59151485,112,8559008899,241.3,1,1,0
59151485003,59151485,135,12749170934,6.9,1,1,0
59151485005,59151485,106,8559008886,43.1,1,1,0
59151485006,59151485,112,9002098320,104.5,1,1,0
59151485009,59151485,0,10606372983,0.0,1,1,0
59151486002,59151486,138,566842730,74.8,1,1,0
59151486003,59151486,217,11182487398,120.0,1,1,0
59151486004,59151486,241,8522397202,132.6,1,1,0
59151486005,59151486,139,13366434469,15.0,1,1,0
59151486006,59151486,0,8522408249,152.6,1,1,0
59152941010,59152941,0,11382821312,404.4,0,1,0
59152941012,59152941,0,11783239032,222.2,1,1,0
59152941016,59152941,493,9919874352,0.0,1,1,0
59152941018,59152941,1466,12292889409,306.8,1,1,0
59152941020,59152941,73,12331318145,54.3,1,1,0
59152941021,59152941,951,12216439611,430.7,0,1,0
59152941022,59152941,138,12216452569,398.3,1,1,0
59152941023,59152941,157,9960502345,233.6,1,1,0
59152941024,59152941,289,5430812277,509.9,0,1,0
59152941025,59152941,631,13513000228,334.2,1,1,0
59152941026,59152941,0,5430812277,509.9,0,1,0
59152942001,59152942,63,8603205187,274.8,1,1,0
59152942008,59152942,603,7202256122,31.1,1,1,0
59152942009,59152942,802,12429528229,270.2,1,1,0
59152943003,59152943,78,8603205254,409.7,0,1,0
59152943004,59152943,52,8600994411,253.4,1,1,0
59152943005,59152943,496,8603205212,206.9,1,1,0
59152944001,59152944,646,633093014,281.0,1,1,0
59152945007,59152945,0,8603205336,0.0,1,1,0
59152945008,59152945,1307,5237332447,121.5,1,1,0
59152946001,59152946,0,1397607182,0.0,1,1,0
59152946007,59152946,95,633093310,205.3,1,1,0
59152946008,59152946,738,12532971307,0.0,1,1,0
59153075002,59153075,270,8881447511,263.9,1,1,0
59153075004,59153075,40,8881453022,333.5,1,1,0
59153075005,59153075,113,9146358553,0.0,1,1,0
59153076001,59153076,70,633094849,51.4,1,1,0
59153076002,59153076,92,633094856,239.1,1,1,0
59153076003,59153076,75,8238565796,338.4,1,1,0
59153077001,59153077,49,2059611524,53.2,1,1,0
59153077004,59153077,231,6015773016,0.0,1,1,0
59153077005,59153077,160,333628769,41.9,1,1,0
59153078001,59153078,219,633095024,356.4,1,1,0
59153078007,59153078,476,5601166044,208.5,1,1,0
59153079001,59153079,255,5765177172,425.3,0,1,0
59153079002,59153079,259,333629110,132.2,1,1,0
59153080001,59153080,137,633094918,612.7,0,1,0
59153080002,59153080,272,5765177172,425.3,0,1,0
59153080003,59153080,130,633094992,329.9,1,1,0
59153081001,59153081,153,631285489,550.4,0,1,0
59153081002,59153081,166,8622840951,566.5,0,1,0
59153081003,59153081,123,3993125625,717.8,0,1,0
59153082001,59153082,109,631285222,376.0,1,1,0
59153082002,59153082,208,631285196,235.2,1,1,0
59153082003,59153082,39,630969446,130.0,1,1,0
59153083001,59153083,0,1717086028,0.0,1,1,0
59153083002,59153083,98,8623629790,16.2,1,1,0
59153083003,59153083,51,2263947163,159.1,1,1,0
59153083005,59153083,45,630968786,238.5,1,1,0
59153083006,59153083,143,630969348,138.0,1,1,0
59153083007,59153083,0,1717086004,91.2,1,1,0
59153084001,59153084,272,629454387,239.5,1,1,0
59153084002,59153084,179,8603380945,55.6,1,1,0
59153084003,59153084,0,7715175775,94.0,1,1,0
59153084004,59153084,186,9254914146,65.8,1,1,0
59153085001,59153085,265,629454505,205.2,1,1,0
59153085002,59153085,154,8603389435,151.6,1,1,0
59153085003,59153085,133,8603389423,7.3,1,1,0
59153086001,59153086,326,6237018812,507.6,0,1,0
59153086002,59153086,334,12669158027,190.0,1,1,0
59153087001,59153087,221,629457781,524.9,0,1,0
59153087002,59153087,183,629454475,431.4,0,1,0
59153087003,59153087,393,8608351941,499.9,0,1,0
59153088001,59153088,688,629458239,,0,0,0
59153089001,59153089,293,629458021,459.5,0,1,0
59153089002,59153089,134,5400115132,688.7,0,1,0
59153089003,59153089,360,5733938805,649.5,0,1,0
59153090001,59153090,262,629455465,472.1,0,1,0
59153090002,59153090,247,629455408,567.5,0,1,0
59153090003,59153090,276,629453832,530.6,0,1,0
59153091001,59153091,587,12669158058,576.5,0,1,0
59153092001,59153092,222,431014656,375.6,1,1,0
59153092002,59153092,229,629453311,544.3,0,1,0
59153093001,59153093,222,629453255,447.3,0,1,0
59153093002,59153093,0,9225480683,196.3,1,1,0
59153093003,59153093,240,368876631,51.5,1,1,0
59153093004,59153093,197,8783967366,417.6,0,1,0
59153094001,59153094,275,629453220,514.5,0,1,0
59153094002,59153094,212,5334270265,738.4,0,1,0
59153095001,59153095,140,628469903,455.3,0,1,0
59153095002,59153095,109,628469880,518.8,0,1,0
59153095003,59153095,80,11382431548,524.4,0,1,0
59153095004,59153095,131,628469956,595.3,0,1,0
59153095005,59153095,128,628469937,367.2,1,1,0
59153096001,59153096,251,628469526,739.7,0,1,0
59153096002,59153096,206,628469086,,0,0,0
59153096003,59153096,135,8555508609,,0,0,0
59153097001,59153097,202,3561801904,107.1,1,1,0
59153097002,59153097,117,8555825617,325.2,1,1,0
59153097003,59153097,10,628468897,130.2,1,1,0
59153097007,59153097,0,8365838205,754.6,0,1,0
59153097008,59153097,0,12157158778,,0,0,0
59153097014,59153097,0,628468800,,0,0,0
59153097015,59153097,5,13408749160,,0,0,0
59153097017,59153097,0,628468804,,0,0,0
59153097021,59153097,76,8558066767,376.5,1,1,0
59153097022,59153097,174,4478208158,540.0,0,1,0
59153097024,59153097,0,13117077296,726.0,0,1,0
59153097025,59153097,0,13128901207,,0,0,0
59153097026,59153097,668,13433188121,285.5,1,1,0
59153097027,59153097,0,10749624406,505.0,0,1,0
59153098008,59153098,260,5847995586,470.9,0,1,0
59153098009,59153098,0,347292165,149.5,1,1,0
59153098010,59153098,228,7576510624,579.4,0,1,0
59153123001,59153123,301,13457081723,476.1,0,1,0
59153123002,59153123,286,13457081714,513.0,0,1,0
59153124001,59153124,306,8198270412,264.7,1,1,0
59153132001,59153132,457,12180788034,103.6,1,1,0
59153132002,59153132,86,8073632150,334.4,1,1,0
59153132003,59153132,49,8073632159,349.1,1,1,0
59153132004,59153132,50,9392794767,457.5,0,1,0
59153132005,59153132,154,9395611875,386.6,1,1,0
59153132012,59153132,252,9391234757,333.7,1,1,0
59153132013,59153132,312,7978272615,168.4,1,1,0
59153133001,59153133,175,5578991152,502.4,0,1,0
59153133002,59153133,177,5578991151,536.2,0,1,0
59153133003,59153133,218,9395611870,585.0,0,1,0
59153133004,59153133,96,9391234755,363.4,1,1,0
59153134001,59153134,257,8455894966,675.6,0,1,0
59153134002,59153134,347,8455891802,778.2,0,1,0
59153135001,59153135,158,9878276399,672.0,0,1,0
59153135002,59153135,281,8455894954,791.9,0,1,0
59153135005,59153135,416,8455894926,,0,0,0
59153136001,59153136,495,9878276397,425.4,0,1,0
59153136002,59153136,240,8455894941,530.4,0,1,0
59153136003,59153136,258,8455894932,634.1,0,1,0
59153137001,59153137,358,12899139500,715.0,0,1,0
59153137002,59153137,289,8455891814,,0,0,0
59153138001,59153138,71,9217054362,507.7,0,1,0
59153138002,59153138,180,9878276404,594.5,0,1,0
59153138003,59153138,295,8455891794,675.4,0,1,0
59153139001,59153139,235,571700155,600.8,0,1,0
59153139002,59153139,251,571700147,502.3,0,1,0
59153140001,59153140,134,8332987828,457.6,0,1,0
59153140002,59153140,189,8455891731,473.2,0,1,0
59153140003,59153140,286,572433388,399.2,1,1,0
59153140004,59153140,201,572433401,293.8,1,1,0
59153144001,59153144,271,13051489726,181.4,1,1,0
59153144002,59153144,229,7978267979,53.2,1,1,0
59153144003,59153144,296,9391207760,284.0,1,1,0
59153151001,59153151,0,2939439790,477.3,0,1,0
59153151002,59153151,138,8297570039,368.7,1,1,0
59153151003,59153151,170,7933390348,362.6,1,1,0
59153151004,59153151,126,3128523619,370.0,1,1,0
59153151005,59153151,98,7933385469,360.6,1,1,0
59153151006,59153151,100,7933385478,465.6,0,1,0
59153151007,59153151,0,7933004451,615.1,0,1,0
59153152001,59153152,0,9873682616,532.1,0,1,0
59153152005,59153152,279,13132046302,657.6,0,1,0
59153152006,59153152,517,1357146458,774.8,0,1,0
59153152009,59153152,17,9873682614,645.6,0,1,0
59153152010,59153152,126,1357146468,690.8,0,1,0
59153153001,59153153,239,8825788904,501.0,0,1,0
59153153002,59153153,227,3377530083,535.6,0,1,0
59153153005,59153153,439,7650289014,636.3,0,1,0
59153154003,59153154,805,3377530069,472.4,0,1,0
59153155001,59153155,302,3833558127,524.4,0,1,0
59153155002,59153155,119,6538492068,488.7,0,1,0
59153155003,59153155,75,10022568779,401.7,0,1,0
59153155004,59153155,91,8158757246,352.7,1,1,0
59153155005,59153155,119,8158757260,475.9,0,1,0
59153155006,59153155,57,8158757240,439.8,0,1,0
